,301,201,101,1
0,0.7122248429996034,0.08145203099957143,0.04936817700036045,0.004815207999854465
1,0.7158037500003047,0.079533958999491,0.010055520999230794,0.004851718999816512
2,0.7166660930006401,0.107702395999695,0.01197156200032623,0.005390885999986494
3,1.0311641670004974,0.07491333300004044,0.010223644999314274,0.004772968999532168
4,0.7213266139997359,0.0857120840000789,0.013173281000490533,0.00462150999919686
5,0.7194688019999376,0.07760942700042506,0.013089530999423005,0.004958488999363908
6,0.7422342190002382,0.07769031299994822,0.011323802000333671,0.005023333000281127
7,0.7299793219999628,0.12744338499942387,0.011159530999975686,0.005864167000254383
8,0.7124384369999461,0.07639270799973019,0.010139426999558054,0.005345365000721358
9,0.7177725520004969,0.07596848899993347,0.010309010000128183,0.005340990000149759
10,1.015886302000581,0.07846447900010389,0.010158594000131416,0.005439688000478782
11,1.1581418740006484,0.07426843799930793,0.009909323000101722,0.005103280999719573
12,0.9246675510003115,0.07311723900056677,0.010260936999657133,0.007338125000387663
13,0.7186353639999652,0.09516203099974518,0.04426025999964622,0.005431771000075969
14,0.7182221350003601,0.07525463499951002,0.010489843999494042,0.005182083999898168
15,0.7158363019998433,0.07906161400023848,0.010590729000796273,0.005168073000277218
16,1.0285477599991282,0.07804104100068798,0.01362317700022686,0.00529078199997457
17,1.012755728999764,0.07704187499984982,0.01006374999997206,0.006664896000074805
18,1.0289684370000032,0.07731301999956486,0.08379401000001963,0.005712865000532474
19,1.0071534369999426,0.0736795839993647,0.010478958999556198,0.005737761000091268
20,0.7131197399994562,0.0744031249996624,0.010148905999812996,0.0048651039996912004
21,0.7271116669999174,0.07951760400010244,0.009889009999824339,0.005114375000630389
22,0.7248533329993734,0.08266640599958919,0.010695936999582045,0.004883333000179846
23,0.7228949480004303,0.08121645800019905,0.010240105000775657,0.0050361980001980555
24,1.0236828120005157,0.07635781199951452,0.010203333000390558,0.004783645999850705
25,0.7130813540006784,0.07520125000064581,0.01053760400009196,0.004783645999850705
26,0.7406859379998423,0.1070115620004799,0.010770156000035058,0.0050670840000748285
27,1.0147399999996196,0.07895156199992925,0.010559166999883018,0.006481561999862606
28,1.017691510000077,0.08827260399993975,0.010676510999473976,0.004693853999924613
29,1.0035424470006546,0.10752140600015991,0.013183437999941816,0.005647291999594017
30,0.7331100000001243,0.0756938539998373,0.010246406000078423,0.005324375000782311
31,0.7225587499997346,0.07642088600005081,0.010268854000059946,0.0050663020001593395
32,0.7129723429998194,0.07602109300023585,0.011032395000256656,0.005600260999926832
33,0.715274166999734,0.1369178129998545,0.011316666999846348,0.004828854000152205
34,0.7174985929996183,0.08292270800029655,0.011158385000271664,0.005017030999624694
35,0.7193980729998657,0.10924932299985812,0.01354395900034433,0.005024791000323603
36,0.7127493230000255,0.07645500000035099,0.011399530999369745,0.006059843000002729
37,0.7224664059995121,0.0888717709995035,0.011006042000190064,0.005064478999884159
38,1.021840885000529,0.07501447899994673,0.011652030999357521,0.004829947999496653
39,0.7143715619995419,0.07636895799987542,0.010160260000702692,0.00503223999930924
40,0.7280576040002416,0.07745770899964555,0.013546874999519787,0.0047595309997632285
41,0.719531509999797,0.08199229199999536,0.01087463600015326,0.004653073000554286
42,0.7215959369996199,0.07451286400009849,0.010718333999648166,0.0047298439994847286
43,1.0241010939998887,0.07537020800009486,0.010516667000047164,0.004411978999996791
44,1.0219941659997858,0.07436208299986902,0.010544323000431177,0.0045705210004598484
45,0.7141907810000703,0.08047104199977184,0.04734338599973853,0.004392448000544391
46,0.7210425520006538,0.11715588600054616,0.04569296800036682,0.005379322999942815
47,0.7193427600004725,0.08248255199941923,0.011185833000126877,0.00464458399983414
48,0.7152399990000049,0.10853974000019662,0.013663957999597187,0.005242395999630389
49,0.714670832999218,0.07733218699922872,0.012614895999831788,0.004546770999695582
50,1.0185961449997194,0.07971057299982931,0.014624740000726888,0.004426145000252291
51,1.1855068749991915,0.079889374999766,0.010949010000331327,0.004564636000395694
52,1.014087916999415,0.09541713500038895,0.010346146000301815,0.005404530999840063
53,0.7159692179993726,0.08562520799932827,0.04821614600041357,0.00452697899982013
54,0.714738749999924,0.10573880199990526,0.01092650999999023,0.004609218999576115
55,0.7273085409997293,0.12560718799977622,0.012874687000476115,0.0045871349993831245
56,0.7169727599994076,0.07526119799968001,0.011066146000302979,0.004442187999302405
57,1.0010944790001304,0.0860035939995214,0.012292240000533639,0.006572915999640827
58,0.7235958849996678,0.07851187500000378,0.011435207999966224,0.004582864999974845
59,0.7133315099999891,0.0761973440003203,0.04253999999946245,0.005310156999257742
60,0.7136107289998108,0.07556171899977926,0.010605572000713437,0.004413854000631545
61,0.71599984400018,0.0784095310000339,0.04404036400046607,0.004445624999789288
62,0.7170671359999687,0.1223997919996691,0.013951407000604377,0.004626822999853175
63,0.7293842190001669,0.07683640599952923,0.013671405999957642,0.0048553130000073
64,0.718811665999965,0.07610916699923109,0.01357796899992536,0.00448515599964594
65,0.7171254160002718,0.07471625000016502,0.010637864000273112,0.004872604000411229
66,0.7152399990000049,0.07591604100070981,0.01095281200014142,0.0048061459992823075
67,0.712796511000306,0.12536302100033936,0.01101234299949283,0.005009948000406439
68,0.7224983850001081,0.07812302099955559,0.01078505299938115,0.004965157000697218
69,0.7171292180000819,0.076287551999485,0.01302255199971114,0.004727969000668963
70,0.7179421869996077,0.07970989499972347,0.013132604000020365,0.004641457999241538
71,0.7193077080000876,0.0787033850001535,0.0104284369999732,0.004822812000384147
72,1.030953124000007,0.07877458300026774,0.010553021000305307,0.004944426999827556
73,0.7118104680002943,0.07820041600007244,0.014059740000448073,0.0046463030002996675
74,0.7147388020002836,0.07561526099925686,0.010347917000217421,0.0046255729994300054
75,0.7252731250000579,0.07773760400050378,0.04914015699978336,0.004678281999986211
76,0.7130213019991061,0.07405869800004439,0.011167552000188152,0.004711614999905578
77,0.7248706769996716,0.07511786400027631,0.013611198000035074,0.004923855000015465
78,0.7196662489996015,0.0839321880002899,0.01152093699965917,0.005046457999924314
79,0.7260541670002567,0.08078317700073967,0.010164480000639742,0.004798019999725511
80,0.7133630729995275,0.0787788539992107,0.010026665999248507,0.004897032000371837
81,0.7130437499999971,0.07509791699976631,0.010232552000161377,0.004780781999215833
82,1.015316250000069,0.07857463599975745,0.08655213500060199,0.0053441660002135905
83,0.7144536460000381,0.07914781300041795,0.010062863999337424,0.0055985940007303725
84,0.7148502079999162,0.10762609399989742,0.01019473900032608,0.005342552000001888
85,0.7141172909996385,0.07789052099997207,0.010817031000442512,0.005281926999487041
86,1.0061238540001796,0.07522463599980256,0.010119636000126775,0.005296354000165593
87,0.7151261460003298,0.08953958299935039,0.013189167000746238,0.004858490000515303
88,0.7219994269999006,0.10425000000032014,0.010225363999779802,0.00511062499936088
89,0.7460708329999761,0.10916036399976292,0.010456979000082356,0.005129582999870763
90,0.7207789579997552,0.13135807300022861,0.010464896000485169,0.005143072999999276
91,1.0056585930005895,0.0800325519994658,0.010372030999860726,0.0047532299995509675
92,0.7148860420002165,0.07638958300049126,0.010751197999525175,0.004788750000443542
93,0.7120596350005144,0.07503432300018176,0.013399530999777198,0.004832239000279515
94,0.7248428129996682,0.07815906299947528,0.010244844000226294,0.004408281999531027
95,0.7242179160002706,0.07790192700031184,0.010294896000232256,0.004799323000042932
96,0.7227374999993117,0.0774922910004534,0.08282390700060205,0.004629844000191952
97,0.7277061450004112,0.0855456770004821,0.011096614000052796,0.004867916999501176
98,0.7300989060004213,0.07729932300026121,0.011438542000178131,0.0054585939997195965
99,0.7120210940001925,0.07505963600033283,0.011244010000154958,0.004457968999304285
