,file10000000k.raw,file1000000k.raw,file100000k.raw,file10000k.raw
0,4.565311670303345,0.4758791923522949,0.11072707176208496,0.0937492847442627
1,4.543256521224976,0.4873194694519043,0.08284235000610352,0.08285880088806152
2,4.581367254257202,0.5157959461212158,0.08757615089416504,0.08121562004089355
3,4.5294928550720215,0.4863286018371582,0.08099484443664551,0.07980680465698242
4,4.603882789611816,0.517772912979126,0.07956647872924805,0.0831301212310791
5,4.550916910171509,0.48889851570129395,0.0766916275024414,0.08017897605895996
6,4.577991008758545,0.5048706531524658,0.08126044273376465,0.07164764404296875
7,4.547794580459595,0.4936974048614502,0.08594322204589844,0.0557858943939209
8,4.571371555328369,0.5013382434844971,0.07720279693603516,0.07110452651977539
9,4.489150762557983,0.4798421859741211,0.07449150085449219,0.10652637481689453
10,4.5311079025268555,0.49954843521118164,0.0776529312133789,0.0927889347076416
11,4.545255899429321,0.4935495853424072,0.07944703102111816,0.05832862854003906
12,4.556308269500732,0.5004782676696777,0.0796194076538086,0.09485459327697754
13,4.521085977554321,0.5024869441986084,0.07209658622741699,0.059615373611450195
14,4.562722206115723,0.5019898414611816,0.07637333869934082,0.06098484992980957
15,4.514463663101196,0.47960782051086426,0.08068513870239258,0.05756020545959473
16,4.580599308013916,0.493044376373291,0.0817418098449707,0.05486893653869629
17,4.511924743652344,0.48627638816833496,0.07812619209289551,0.055593013763427734
18,4.514854669570923,0.48572444915771484,0.07515740394592285,0.06475377082824707
19,4.514368057250977,0.501816987991333,0.08261609077453613,0.062149763107299805
20,4.546618938446045,0.5016574859619141,0.08096146583557129,0.06260466575622559
21,4.532395601272583,0.4954257011413574,0.0829927921295166,0.060005903244018555
22,4.576509237289429,0.4931766986846924,0.07361698150634766,0.05468297004699707
23,4.547186374664307,0.4989662170410156,0.0739140510559082,0.06249380111694336
24,4.5605738162994385,0.49618983268737793,0.07706165313720703,0.10048937797546387
25,4.5421059131622314,0.4895811080932617,0.08121085166931152,0.08553624153137207
26,4.551806926727295,0.5019495487213135,0.0844569206237793,0.0645911693572998
27,4.525370359420776,0.48220014572143555,0.0789957046508789,0.08086323738098145
28,4.578462362289429,0.4874253273010254,0.0741729736328125,0.06581473350524902
29,4.570677757263184,0.48734545707702637,0.07596898078918457,0.07644391059875488
30,4.5838587284088135,0.5332932472229004,0.08022665977478027,0.07161593437194824
31,4.529067516326904,0.4863419532775879,0.08397173881530762,0.060990095138549805
32,4.559795379638672,0.5018517971038818,0.0764307975769043,0.05861401557922363
33,4.5436692237854,0.5030694007873535,0.07440924644470215,0.056549787521362305
34,4.573237419128418,0.5005526542663574,0.07319068908691406,0.05757427215576172
35,4.553189754486084,0.48530125617980957,0.09247159957885742,0.07013487815856934
36,4.558878183364868,0.48694610595703125,0.08423995971679688,0.07276225090026855
37,4.538518905639648,0.48595571517944336,0.08197832107543945,0.06898951530456543
38,4.548763275146484,0.48984837532043457,0.07799649238586426,0.06602692604064941
39,4.519895076751709,0.4819824695587158,0.07185554504394531,0.08894658088684082
40,4.538193225860596,0.5179567337036133,0.07483100891113281,0.06863689422607422
41,4.541464805603027,5.470771312713623,0.08608174324035645,0.06365633010864258
42,4.560930013656616,0.5020499229431152,0.08043193817138672,0.0824747085571289
43,4.554276704788208,0.4853098392486572,0.08159446716308594,0.06493496894836426
44,4.580259561538696,0.49663257598876953,0.08343625068664551,0.06440353393554688
45,4.5521228313446045,0.49151134490966797,0.07772088050842285,0.06493902206420898
46,4.6115477085113525,0.48819971084594727,0.08072924613952637,0.06860232353210449
47,4.550965070724487,0.4754476547241211,0.07888984680175781,0.06930685043334961
48,4.57689905166626,0.49338674545288086,0.07758474349975586,0.0654902458190918
49,4.543142557144165,0.4856863021850586,0.07249093055725098,0.06455349922180176
50,4.584437131881714,0.48618364334106445,0.06947469711303711,0.06594324111938477
51,4.541728973388672,0.48679399490356445,0.06879734992980957,0.07199358940124512
52,4.587650775909424,0.5018754005432129,0.0719306468963623,0.055667877197265625
53,4.5274882316589355,0.4980311393737793,0.06882834434509277,0.06281781196594238
54,4.56277060508728,0.5017914772033691,0.06761908531188965,0.1072087287902832
55,4.502610445022583,0.4742586612701416,0.06959176063537598,0.08587431907653809
56,4.519158124923706,0.502476692199707,0.07085871696472168,0.0655066967010498
57,4.547586441040039,0.49485135078430176,0.0691061019897461,0.09592843055725098
58,4.543794631958008,0.49132204055786133,0.06864261627197266,0.06914448738098145
59,4.537641286849976,0.4824337959289551,0.06796932220458984,0.0801541805267334
60,4.574807167053223,0.4925374984741211,0.07945799827575684,0.06968235969543457
61,4.523463249206543,0.49709391593933105,0.08177495002746582,0.0675966739654541
62,4.583674430847168,0.48674702644348145,0.08203291893005371,0.06480216979980469
63,4.535487651824951,0.4855959415435791,0.0809319019317627,0.060193538665771484
64,4.572286367416382,0.508446216583252,0.08376431465148926,0.06263947486877441
65,4.553456783294678,0.48949503898620605,0.07897210121154785,0.060604095458984375
66,4.588955402374268,0.5074417591094971,0.08170056343078613,0.06674361228942871
67,4.500186920166016,0.4794290065765381,0.08348655700683594,0.0646820068359375
68,4.567306995391846,0.49334716796875,0.08526492118835449,0.07201385498046875
69,4.539011478424072,0.48540830612182617,0.08234548568725586,0.10169124603271484
70,4.562097787857056,0.5052464008331299,0.07238340377807617,0.09819436073303223
71,4.578375577926636,0.5465273857116699,0.0674138069152832,0.07075619697570801
72,4.556736469268799,0.5009775161743164,0.06764388084411621,0.08987545967102051
73,4.55672025680542,0.4814779758453369,0.07700276374816895,0.061188697814941406
74,4.595912456512451,0.5015277862548828,0.07179927825927734,0.0763094425201416
75,4.54970383644104,0.4905068874359131,0.06778621673583984,0.07002592086791992
76,4.599313735961914,0.5125284194946289,0.06776118278503418,0.06215262413024902
77,4.537585973739624,0.4867746829986572,0.07476449012756348,0.06557154655456543
78,4.583385229110718,0.47234535217285156,0.07474517822265625,0.07078409194946289
79,4.573410511016846,0.4901242256164551,0.07365083694458008,0.06276535987854004
80,4.567362546920776,0.4959981441497803,0.08557629585266113,0.06886410713195801
81,4.533406496047974,0.6609995365142822,0.07996988296508789,0.07424187660217285
82,4.580104827880859,0.5026228427886963,0.07569718360900879,0.060101985931396484
83,4.512788534164429,0.4837610721588135,0.07758164405822754,0.07399654388427734
84,4.589767932891846,0.479494571685791,0.0775454044342041,0.10394692420959473
85,4.535494089126587,0.47218918800354004,0.07999849319458008,0.07244157791137695
86,4.541149854660034,0.48969364166259766,0.07925868034362793,0.09814143180847168
87,4.47665810585022,0.4788038730621338,0.07574248313903809,0.07152390480041504
88,4.538564443588257,0.5091490745544434,0.0764918327331543,0.07897520065307617
89,4.512976169586182,0.4870576858520508,0.08179903030395508,0.06165742874145508
90,4.538055896759033,0.5009186267852783,0.08195710182189941,0.06333184242248535
91,4.502636671066284,3.637972354888916,0.0822136402130127,0.05299735069274902
92,4.541832685470581,0.49214649200439453,0.07999277114868164,0.060594797134399414
